Value.ElapsedTime,Value.Mode,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
221477,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.1237877756357193,-0.38851356506347656,0.08560414612293243
221519,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221519,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12368033826351166,-0.38908466696739197,0.08539261668920517
221547,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221547,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12362438440322876,-0.3891705572605133,0.08528902381658554
221561,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221561,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12362920492887497,-0.38921669125556946,0.08527038991451263
221603,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221603,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12360747158527374,-0.3894769847393036,0.08526138216257095
221630,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221630,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.1235772967338562,-0.38977348804473877,0.08525317162275314
221644,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221644,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12354790419340134,-0.3899659514427185,0.08523182570934296
221686,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221686,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12336624413728714,-0.39054152369499207,0.08520849049091339
221714,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221714,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12316672503948212,-0.39105722308158875,0.08521761745214462
221728,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221728,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12302236258983612,-0.39138874411582947,0.0852220356464386
221770,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221770,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12247518450021744,-0.3927341103553772,0.08522861450910568
221797,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221797,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12210354208946228,-0.39367830753326416,0.08526667952537537
221811,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221811,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12195247411727905,-0.39410144090652466,0.08531571179628372
221853,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221853,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12162817269563675,-0.39544543623924255,0.08558577299118042
221881,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221881,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12159045785665512,-0.39650142192840576,0.08594409376382828
221895,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221895,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12159915268421173,-0.39708366990089417,0.0861465334892273
221937,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221937,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12164203077554703,-0.3987715244293213,0.08683417737483978
221965,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221965,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12184135615825653,-0.3999427855014801,0.08738474547863007
221978,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
221978,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12198655307292938,-0.40053755044937134,0.08776261657476425
222020,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222020,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12251104414463043,-0.4022872745990753,0.08864220976829529
222048,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222048,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.1229446679353714,-0.40377283096313477,0.0894664078950882
222062,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222062,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12327977269887924,-0.4044692814350128,0.08988452702760696
222104,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222104,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12433333694934845,-0.4066939055919647,0.09103228151798248
222132,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222132,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.12509815394878387,-0.40807482600212097,0.0917261466383934
222145,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222145,,,,2022-10-19 9:46:38 AM,FingerFollowData,,,RightControllerPosition,0.1255064755678177,-0.4086996018886566,0.09209180623292923
222187,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222187,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.1267484724521637,-0.4101266860961914,0.09322426468133926
222215,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222215,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.1275467872619629,-0.4109332859516144,0.09394382685422897
222229,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222229,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.1278989613056183,-0.4113199710845947,0.09428595006465912
222271,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222271,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.12898798286914825,-0.4125242829322815,0.09510374069213867
222299,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222299,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.12957946956157684,-0.41317468881607056,0.09562735259532928
222312,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222312,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.1298666000366211,-0.4133712947368622,0.09587156027555466
222354,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222354,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.13054491579532623,-0.4131394922733307,0.09656587243080139
222382,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222382,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.13076722621917725,-0.4123843014240265,0.09674122184515
222396,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222396,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.13092035055160522,-0.41188594698905945,0.09681954979896545
222438,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222438,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.13133889436721802,-0.4104773998260498,0.09709757566452026
222466,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222466,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.13166700303554535,-0.4097181558609009,0.09743480384349823
222479,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222479,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.131877601146698,-0.409379780292511,0.09757210314273834
222521,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222521,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.13248996436595917,-0.40853604674339294,0.09790913760662079
222549,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222549,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.13318897783756256,-0.4081863760948181,0.09849467128515244
222549,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222549,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.13318897783756256,-0.4081863760948181,0.09849467128515244
222605,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222605,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.13447266817092896,-0.4054979979991913,0.09894198924303055
222633,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222633,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.1350751519203186,-0.40376943349838257,0.09904593974351883
222633,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222633,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.13507530093193054,-0.4038051664829254,0.09904251992702484
222688,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222688,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.136417418718338,-0.3995528519153595,0.09939748048782349
222716,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222716,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.13717223703861237,-0.39716240763664246,0.09959554672241211
222716,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222716,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.13717223703861237,-0.39716240763664246,0.09959554672241211
222772,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222772,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.1391863077878952,-0.392281711101532,0.10025996714830399
222800,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222800,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.14020535349845886,-0.3897159695625305,0.10055872052907944
222800,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222800,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.14020535349845886,-0.3897159695625305,0.10055872052907944
222856,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222856,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.14206691086292267,-0.3851960003376007,0.10117636620998383
222883,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222883,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.14270250499248505,-0.383190780878067,0.10133057087659836
222884,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222884,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.14270250499248505,-0.383190780878067,0.10133057087659836
222939,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222939,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.14350862801074982,-0.3796699345111847,0.10121271014213562
222967,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222967,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.14353443682193756,-0.3783505856990814,0.10092347115278244
222967,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
222967,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.14353443682193756,-0.3783505856990814,0.10092347115278244
223023,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
223023,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.14265036582946777,-0.37668275833129883,0.09987898170948029
223050,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
223050,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.14181996881961823,-0.3763089179992676,0.09925927221775055
223051,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
223051,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.14181996881961823,-0.3763089179992676,0.09925927221775055
223106,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
223106,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.14014066755771637,-0.3755289316177368,0.09804781526327133
223134,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
223134,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.13946965336799622,-0.3749349117279053,0.09750568866729736
223134,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
223134,,,,2022-10-19 9:46:39 AM,FingerFollowData,,,RightControllerPosition,0.13946965336799622,-0.3749349117279053,0.09750568866729736
223190,,,,2022-10-19 9:46:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
223190,,,,2022-10-19 9:46:40 AM,FingerFollowData,,,RightControllerPosition,0.1381862610578537,-0.37288719415664673,0.09639986604452133
223218,,,,2022-10-19 9:46:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
223218,,,,2022-10-19 9:46:40 AM,FingerFollowData,,,RightControllerPosition,0.13753633201122284,-0.37151631712913513,0.0958440974354744
223218,,,,2022-10-19 9:46:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
223218,,,,2022-10-19 9:46:40 AM,FingerFollowData,,,RightControllerPosition,0.13753633201122284,-0.37151631712913513,0.0958440974354744
223273,,,,2022-10-19 9:46:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
223273,,,,2022-10-19 9:46:40 AM,FingerFollowData,,,RightControllerPosition,0.1360722780227661,-0.3682107627391815,0.09495562314987183
223287,,,,2022-10-19 9:46:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
223287,,,,2022-10-19 9:46:40 AM,FingerFollowData,,,RightControllerPosition,0.13560467958450317,-0.367281973361969,0.09471675753593445
223301,,,,2022-10-19 9:46:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
223301,,,,2022-10-19 9:46:40 AM,FingerFollowData,,,RightControllerPosition,0.13509584963321686,-0.3662589192390442,0.0944686233997345
223357,,,,2022-10-19 9:46:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
223357,,,,2022-10-19 9:46:40 AM,FingerFollowData,,,RightControllerPosition,0.13264772295951843,-0.3619101047515869,0.09366302192211151
223371,,,,2022-10-19 9:46:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
223371,,,,2022-10-19 9:46:40 AM,FingerFollowData,,,RightControllerPosition,0.13185667991638184,-0.3605976402759552,0.09346966445446014
223385,,,,2022-10-19 9:46:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
